edad,tieneHijos,cantidadHijos,genero,nivelEducativo,religiosidad,conservadorProgresista,userId,1_correct,2_correct,3_correct,4_correct,5_correct,6_correct,7_correct,8_correct,9_correct,10_correct,11_correct,12_correct
26,0,-999,2,5,0,100,3494,1,1,0,1,1,0,1,1,1,1,1,1
22,0,-999,1,4,0,51,3495,1,1,1,1,0,1,1,0,0,0,1,1
32,0,-999,2,6,0,72,3496,1,0,1,0,1,1,0,1,1,0,1,1
25,0,-999,1,5,0,69,3497,0,0,1,1,1,1,0,1,0,0,1,1
37,0,-999,2,6,0,74,3498,0,1,1,1,0,0,1,1,0,1,1,0
27,0,-999,2,6,67,100,3499,1,1,1,1,0,0,1,1,1,0,1,1
35,1,1,1,6,12,61,3500,0,1,1,0,1,1,1,1,0,1,1,0
26,1,1,1,5,66,50,3501,0,0,1,1,1,1,1,1,0,0,0,1
42,1,2,1,6,18,72,3502,1,1,1,0,0,0,0,1,1,1,1,1
27,0,-999,2,6,0,72,3503,0,0,1,0,0,1,0,0,1,0,1,0
31,0,-999,2,5,0,97,3504,0,1,0,1,1,0,0,0,0,0,0,0
29,0,-999,1,6,1,74,3505,1,1,1,1,0,1,1,1,1,1,0,0
25,1,2,1,4,3,62,3506,0,1,1,1,1,0,1,0,1,0,1,0
23,1,1,1,6,70,49,3507,1,1,0,0,0,1,0,1,1,1,1,1
40,1,1,1,4,0,98,3508,1,0,0,0,1,1,1,1,1,1,0,1
25,0,-999,1,6,22,69,3509,1,0,1,1,0,0,1,1,1,1,1,1
32,1,1,1,5,67,89,3510,1,1,0,1,1,0,0,1,1,1,0,1
35,1,1,1,6,49,60,3511,0,1,0,1,1,1,1,0,0,1,1,1
28,0,-999,2,6,0,100,3512,1,0,1,1,1,1,0,1,1,1,1,1
35,0,-999,2,6,11,91,3513,0,0,0,1,0,1,1,0,0,0,1,1
41,1,2,1,6,0,100,3514,1,0,1,0,0,1,1,1,0,1,1,1
35,0,-999,2,5,15,86,3515,0,0,1,1,1,0,1,1,1,0,1,1
21,0,-999,1,5,25,100,3516,0,1,0,0,0,1,0,1,0,0,1,1
45,1,1,2,6,4,81,3517,0,0,0,1,0,1,1,1,0,0,0,0
33,0,-999,1,6,47,49,3518,1,1,1,0,1,1,1,0,1,1,1,1
32,0,-999,1,6,1,92,3519,1,1,1,1,1,1,1,1,1,0,0,1
54,1,2,1,5,34,53,3520,0,1,1,1,1,1,1,0,1,1,0,0
21,0,-999,1,5,100,52,3521,0,0,1,1,0,1,1,0,1,0,1,1
27,0,-999,1,4,26,70,3522,1,1,0,1,0,0,1,1,1,1,0,1
31,1,1,1,6,27,78,3523,0,1,1,1,1,1,0,1,0,1,1,1
36,1,1,2,6,0,78,3524,1,1,1,1,1,1,1,1,0,1,1,1
39,1,1,1,5,0,100,3525,0,0,1,1,0,1,1,0,1,0,1,1
45,0,-999,1,6,90,60,3526,1,1,0,1,1,1,1,1,1,1,1,1
24,0,-999,2,5,0,76,3527,1,1,1,1,1,1,1,1,0,1,1,1
23,0,-999,1,5,0,84,3528,0,0,1,1,0,0,1,1,1,1,1,0
25,0,-999,1,5,26,59,3529,1,0,1,0,1,0,1,0,1,1,1,1
24,0,-999,2,5,7,100,3530,1,1,1,1,1,1,1,0,0,0,0,1
31,0,-999,1,4,50,46,3531,1,0,1,1,0,1,1,1,0,1,1,1
28,0,-999,1,5,0,100,3532,0,1,0,1,1,0,1,0,1,1,1,0
39,0,-999,1,6,0,100,3533,1,0,1,0,0,1,1,1,1,0,1,1
29,0,-999,1,6,3,92,3534,0,1,0,1,0,1,1,1,1,1,1,0
24,0,-999,2,5,17,75,3535,1,0,1,1,1,1,1,1,0,1,1,0
30,1,1,1,5,0,72,3536,1,1,1,0,1,1,1,1,1,0,0,0
23,0,-999,2,5,0,85,3537,1,1,1,1,1,1,0,1,0,0,1,1
37,0,-999,1,4,0,70,3538,1,0,0,1,0,0,0,0,1,0,1,1
20,0,-999,3,5,0,63,3539,1,1,0,0,1,0,0,1,1,0,1,1
30,1,1,1,6,58,48,3540,1,1,0,1,0,1,1,1,0,0,1,1
22,0,-999,1,5,0,71,3541,1,1,1,1,0,1,1,1,1,1,0,1
31,0,-999,1,6,0,65,3542,1,0,1,0,1,1,0,0,1,0,0,1
24,0,-999,1,5,0,78,3543,1,0,1,1,1,1,1,1,1,1,1,0
43,1,1,1,6,41,98,3544,1,0,1,0,1,1,0,1,0,0,1,1
30,0,-999,2,5,23,86,3545,0,0,1,1,1,1,1,1,1,0,1,0
32,1,1,2,6,0,100,3546,1,0,1,0,0,1,0,1,0,1,1,1
24,0,-999,1,5,19,73,3547,0,1,1,1,1,0,1,0,0,1,1,1
37,0,-999,2,6,0,100,3548,1,1,1,1,0,1,0,0,0,1,1,1
40,1,1,2,6,51,50,3549,0,1,1,1,0,1,0,0,1,0,0,1
26,0,-999,2,6,0,81,3550,1,1,1,0,1,0,0,0,1,0,0,0
19,0,-999,1,5,2,35,3551,1,0,1,0,1,0,0,0,1,1,1,0
28,0,-999,1,6,18,88,3552,1,1,1,0,0,1,0,0,0,0,1,0
30,0,-999,2,5,0,49,3553,1,0,1,0,0,0,0,0,1,0,0,1
40,1,3,1,4,28,71,3554,0,0,1,1,0,1,1,1,1,1,1,1
26,0,-999,1,6,14,78,3555,1,1,1,1,1,1,1,1,0,1,1,1
30,0,-999,2,6,48,100,3556,1,1,0,1,1,1,1,0,1,0,0,0
25,0,-999,2,6,17,100,3557,1,1,0,1,1,0,1,1,0,1,1,0
36,0,-999,1,4,0,70,3558,1,0,1,0,1,0,1,1,1,1,0,0
47,1,1,1,6,57,61,3559,0,0,1,1,1,1,1,1,1,1,1,1
21,0,-999,1,5,0,63,3560,1,1,1,1,0,1,1,1,1,0,0,1
35,0,-999,2,6,23,22,3561,0,1,1,1,1,1,1,0,1,0,1,1
30,1,1,1,5,21,100,3562,1,1,1,1,1,1,1,0,1,1,1,0
25,0,-999,1,6,0,93,3563,0,0,1,1,1,1,0,1,1,1,1,1
58,1,1,1,6,34,100,3564,1,1,0,1,1,1,1,1,0,1,0,1
37,1,2,1,6,0,62,3565,0,1,1,0,0,1,1,0,1,0,1,1
27,0,-999,2,6,38,63,3566,1,1,1,1,1,0,0,1,1,1,1,0
22,0,-999,1,5,46,66,3567,1,1,0,1,1,1,1,0,1,0,1,1
21,0,-999,1,5,0,92,3568,1,1,1,1,1,1,1,0,0,0,1,1
23,0,-999,1,5,58,70,3569,1,1,0,1,1,1,1,1,0,0,1,0
30,0,-999,2,5,2,86,3570,1,0,1,1,0,0,0,0,1,0,1,0
29,0,-999,2,4,18,88,3571,1,0,0,0,1,1,1,0,0,1,1,1
20,0,-999,1,5,32,25,3572,0,0,1,0,1,1,0,1,0,1,0,1
33,1,1,2,5,31,97,3573,1,1,0,1,1,1,1,0,1,0,0,1
34,0,-999,1,5,0,88,3574,0,1,1,0,0,1,1,0,0,1,1,1
21,0,-999,1,5,64,38,3575,0,0,1,1,1,0,0,1,1,0,1,1
53,0,-999,1,4,32,72,3576,1,1,0,1,1,1,1,1,1,0,0,1
30,0,-999,2,6,81,99,3577,1,0,1,1,0,1,1,0,0,0,1,1
23,0,-999,2,5,0,56,3578,0,0,0,1,1,1,1,0,1,0,0,0
23,0,-999,2,5,0,80,3579,0,0,0,0,0,1,1,1,1,0,1,1
27,0,-999,2,5,0,70,3580,1,0,0,1,0,1,1,1,1,1,1,1
30,0,-999,2,6,9,59,3581,1,1,1,0,1,1,0,0,0,0,1,1
27,0,-999,2,5,0,73,3582,1,1,1,1,1,1,0,1,0,0,0,1
23,0,-999,1,5,51,69,3583,1,0,1,1,1,1,1,1,1,0,0,1
29,0,-999,1,6,0,100,3584,1,0,1,1,0,0,1,0,1,1,1,0
28,0,-999,2,6,20,92,3585,1,1,1,1,0,1,0,1,1,0,1,1
22,0,-999,1,5,73,57,3586,1,0,1,1,1,1,1,0,0,0,1,0
24,0,-999,1,5,0,90,3587,1,1,1,1,1,1,1,1,0,1,0,0
28,0,-999,1,5,0,88,3588,1,1,1,1,0,1,1,1,0,1,1,1
26,0,-999,1,4,48,69,3589,0,0,1,1,1,1,1,1,1,1,1,1
24,0,-999,1,5,17,87,3590,0,0,0,1,1,1,0,1,1,0,1,1
21,0,-999,2,5,73,55,3591,1,1,0,0,1,0,1,1,0,1,1,1
27,0,-999,2,6,0,57,3592,0,1,1,0,1,1,1,0,1,1,1,0
20,0,-999,1,5,0,73,3593,0,0,1,1,1,1,1,0,1,1,1,1
43,1,2,1,6,100,72,3594,0,1,1,1,0,0,1,1,0,0,1,1
40,1,1,2,6,0,96,3595,1,1,0,0,1,0,1,1,1,1,1,1
20,0,-999,1,5,29,74,3596,1,1,1,0,1,1,1,0,1,1,1,1
47,1,1,2,6,1,80,3597,1,1,1,0,0,1,1,0,1,1,0,1
22,0,-999,1,5,42,100,3598,1,0,1,1,0,0,1,1,0,0,1,0
26,0,-999,2,4,0,74,3599,1,0,1,0,0,1,1,1,1,1,1,0
26,1,1,1,5,16,80,3600,1,1,1,0,1,0,0,1,0,0,1,1
22,0,-999,1,4,0,78,3601,0,1,1,1,1,1,0,1,1,1,0,0
27,0,-999,1,6,51,75,3602,1,0,1,0,1,0,0,0,1,1,1,1
21,0,-999,1,4,24,100,3603,1,1,0,0,1,1,1,0,1,0,0,0
30,0,-999,1,6,1,100,3604,0,1,1,0,1,0,1,1,0,1,1,0
50,1,1,2,5,28,80,3605,0,0,1,1,0,0,1,0,0,1,1,1
30,0,-999,1,6,25,73,3606,0,0,1,1,0,0,1,0,1,1,1,1
16,0,-999,1,3,48,61,3607,0,1,1,0,1,1,0,0,0,1,1,1
49,0,-999,1,6,0,100,3608,1,1,1,1,0,1,0,1,1,1,1,1
24,0,-999,2,4,11,77,3609,0,1,0,1,0,1,0,1,1,1,1,1
29,0,-999,1,6,11,72,3610,1,1,0,1,1,1,1,0,0,1,1,0
23,1,1,1,4,14,42,3611,1,1,1,1,1,1,1,0,0,0,1,0
35,0,-999,2,6,0,78,3612,1,1,1,1,1,1,0,1,1,1,1,1
27,0,-999,1,6,9,38,3613,1,1,1,0,1,1,1,1,1,1,1,0
41,1,2,1,6,61,100,3614,0,1,0,1,0,1,1,1,1,1,1,1
28,0,-999,2,3,0,72,3615,0,1,1,1,1,0,1,0,1,1,1,1
30,0,-999,1,6,71,64,3616,1,1,1,0,0,0,1,1,1,0,0,1
49,1,1,1,6,0,95,3617,1,1,1,1,1,1,1,1,0,0,1,1
30,0,-999,1,6,4,51,3618,1,0,1,1,1,0,1,1,1,1,0,1
33,1,1,1,6,62,95,3619,1,1,1,1,1,1,1,1,1,0,1,1
22,0,-999,2,5,0,59,3620,0,1,0,0,1,0,1,1,1,1,1,1
26,0,-999,2,6,3,100,3621,0,0,1,1,0,0,0,1,0,0,0,0
25,0,-999,1,5,0,48,3622,0,1,0,1,0,0,0,1,1,1,0,0
30,0,-999,1,6,0,77,3623,1,1,0,1,0,1,1,1,1,1,1,1
48,1,2,2,4,0,100,3624,1,1,1,1,1,0,1,0,0,1,1,1
46,1,1,1,5,12,61,3625,1,0,1,0,1,1,1,1,1,1,1,1
22,0,-999,2,5,35,56,3626,1,0,0,0,0,0,0,1,1,0,0,0
25,0,-999,1,6,16,87,3627,1,1,0,1,1,1,1,0,1,1,1,1
37,0,-999,2,6,0,100,3628,1,1,1,0,1,1,0,0,0,0,1,1
23,0,-999,1,6,0,80,3629,1,1,1,1,1,0,1,1,0,1,1,1
21,0,-999,1,3,0,100,3630,1,1,1,1,1,1,1,1,1,1,1,1
34,1,1,2,5,49,52,3631,1,0,1,0,0,1,1,0,0,1,0,1
23,0,-999,1,5,7,74,3632,1,1,1,0,0,1,1,1,1,1,1,1
19,0,-999,1,5,78,20,3633,0,1,0,0,1,1,1,1,1,1,1,0
27,0,-999,1,6,98,97,3634,1,0,0,1,0,0,0,1,0,1,0,1
59,1,3,1,6,28,56,3635,0,1,1,0,1,1,0,1,0,1,0,1
21,0,-999,1,5,52,53,3636,1,1,1,0,0,0,1,0,0,0,1,1
29,0,-999,1,6,0,51,3637,1,1,0,1,1,1,1,1,1,1,1,1
35,0,-999,2,6,40,61,3638,1,0,1,0,1,0,1,1,1,0,1,0
20,0,-999,2,4,19,22,3639,1,0,1,1,0,1,0,1,1,0,1,1
75,1,2,1,6,76,61,3640,0,0,0,1,1,0,1,1,1,1,0,0
53,1,2,1,4,6,76,3641,1,1,1,0,1,1,1,1,0,1,0,0
36,1,1,2,6,19,82,3642,1,1,0,1,1,0,0,0,1,1,1,1
45,1,1,1,6,0,89,3643,0,1,1,0,1,1,1,1,1,1,1,1
27,0,-999,1,5,2,98,3644,1,1,1,1,1,0,0,0,1,1,1,1
32,0,-999,2,4,63,35,3645,1,1,0,0,1,1,0,0,1,1,1,1
58,1,2,2,5,2,74,3646,0,0,1,0,1,1,1,0,0,0,0,0
29,0,-999,1,6,59,60,3647,0,1,1,1,1,1,1,0,1,0,0,0
28,0,-999,1,5,18,82,3648,1,1,0,1,1,1,0,1,0,0,0,0
23,0,-999,2,5,0,49,3649,1,1,1,0,0,1,1,1,1,1,0,1
26,0,-999,1,5,64,93,3650,1,1,0,1,1,0,0,1,1,0,1,1
26,0,-999,1,6,57,66,3651,1,1,0,1,1,1,0,1,0,1,0,1
22,0,-999,2,4,0,100,3652,0,1,1,1,0,0,0,1,0,1,0,1
34,0,-999,1,5,0,88,3653,1,1,1,0,1,0,1,1,0,0,1,1
53,0,-999,1,6,59,90,3654,0,1,1,1,1,1,0,1,0,1,0,0
29,0,-999,1,3,62,65,3655,0,1,1,1,0,1,0,1,0,1,0,1
24,0,-999,1,4,0,75,3656,1,1,0,0,0,0,1,0,1,1,0,1
30,0,-999,1,6,40,54,3657,1,1,0,1,0,1,0,1,0,0,1,0
29,0,-999,1,6,0,85,3658,1,1,0,0,1,0,1,0,1,1,1,1
23,0,-999,2,5,61,9,3659,1,0,1,1,0,1,1,0,1,1,1,1
30,1,1,1,6,33,54,3660,1,1,0,1,1,0,1,0,1,0,1,0
23,0,-999,1,5,0,100,3661,0,1,1,0,1,1,1,1,1,1,0,1
20,0,-999,1,4,14,100,3662,1,1,1,1,0,1,0,1,1,1,1,1
45,1,2,1,6,7,89,3663,0,1,0,1,1,1,0,0,1,1,1,0
46,1,2,2,5,10,100,3664,0,0,0,1,1,0,1,0,1,0,0,1
36,1,1,1,5,84,77,3665,0,1,0,1,0,0,1,1,1,0,1,0
46,0,-999,1,5,69,82,3666,1,1,1,0,1,1,0,0,1,0,0,1
25,0,-999,2,6,0,86,3667,1,0,1,1,1,0,0,0,1,1,1,0
25,0,-999,1,6,37,60,3668,1,1,1,1,0,1,1,1,1,1,1,0
22,0,-999,1,4,46,82,3669,1,1,1,1,1,0,0,0,1,1,0,1
26,0,-999,2,4,53,45,3670,1,1,0,0,1,0,1,0,1,1,0,1
49,1,2,2,5,0,100,3671,0,1,1,0,0,1,0,0,1,0,1,0
31,0,-999,1,6,20,86,3672,1,1,1,1,1,1,0,0,1,1,1,1
23,0,-999,1,6,0,64,3673,1,0,1,0,1,0,0,1,0,0,1,0
60,1,3,2,6,5,38,3674,0,1,1,1,1,1,1,1,1,1,1,1
26,0,-999,2,6,0,100,3675,1,1,0,1,1,1,0,1,0,1,0,1
40,1,1,2,6,0,100,3676,0,0,1,0,1,1,0,1,1,0,0,1
23,0,-999,1,5,47,63,3677,0,0,0,1,1,1,1,0,1,0,0,0
33,1,2,1,6,20,93,3678,1,1,1,0,1,1,0,1,1,1,1,1
49,1,1,2,6,57,83,3679,1,0,1,1,0,1,1,1,1,1,1,1
33,0,-999,2,5,8,100,3680,1,1,1,0,1,0,0,1,0,1,1,1
26,0,-999,1,5,14,80,3681,1,1,0,1,1,1,1,1,1,0,0,1
22,0,-999,1,5,24,100,3682,1,1,0,0,1,1,0,0,1,1,0,1
24,0,-999,2,5,0,77,3683,1,0,1,0,0,1,1,1,1,1,0,1
24,0,-999,1,5,13,73,3684,0,1,1,1,1,1,1,1,0,1,0,1
22,0,-999,1,5,29,47,3685,1,0,1,1,1,1,1,1,1,1,1,1
22,0,-999,2,4,0,27,3686,1,1,1,1,1,0,1,0,1,1,0,1
22,0,-999,2,5,30,100,3687,0,1,1,1,0,1,1,0,1,0,1,1
44,1,3,2,5,6,83,3688,1,1,1,1,1,1,1,1,0,1,1,0
21,0,-999,1,4,100,53,3689,1,0,1,0,0,0,0,0,0,1,0,1
34,0,-999,2,5,35,69,3690,0,1,1,1,0,1,1,0,1,0,0,0
35,1,1,1,6,49,58,3691,1,1,1,1,0,1,0,0,0,0,1,0
69,1,2,1,5,0,100,3692,0,1,1,1,0,1,1,1,0,1,0,1
24,0,-999,1,5,0,60,3693,0,1,1,1,1,1,1,1,1,1,0,1
19,0,-999,1,5,26,84,3694,1,1,1,1,0,0,1,0,0,1,1,1
35,0,-999,1,6,0,77,3695,1,1,1,1,1,0,1,1,0,1,1,1
31,1,1,1,5,24,83,3696,1,1,1,1,1,0,0,1,0,1,1,0
22,0,-999,1,5,0,100,3697,1,1,1,1,0,1,0,0,1,0,1,1
42,0,-999,2,6,47,56,3698,1,1,1,1,1,1,0,1,1,1,0,0
31,0,-999,1,6,18,100,3699,1,1,0,1,0,1,0,1,1,1,1,1
25,0,-999,1,5,0,98,3700,0,0,0,0,1,0,1,1,1,1,1,1
24,1,1,1,4,34,85,3701,1,1,0,1,0,0,0,1,1,1,1,0
34,0,-999,1,5,0,100,3702,0,0,1,1,1,0,1,0,1,0,1,1
20,0,-999,1,5,0,100,3703,1,1,1,0,1,1,0,0,1,1,1,1
26,0,-999,1,6,41,53,3704,1,0,1,0,1,0,1,1,1,1,1,1
33,0,-999,1,6,0,73,3705,1,0,1,0,1,0,1,1,0,1,0,0
24,0,-999,1,5,0,62,3706,1,0,1,0,1,1,1,1,1,1,1,1
29,0,-999,1,6,17,100,3707,0,1,1,1,1,0,1,1,1,0,0,0
39,0,-999,1,5,27,68,3708,0,0,0,0,1,1,1,1,1,1,1,0
31,0,-999,2,5,0,100,3709,1,0,1,1,1,0,0,0,0,1,0,1
27,0,-999,1,6,0,86,3710,1,0,1,1,0,0,0,1,1,1,1,1
39,1,1,1,6,67,79,3711,0,1,1,1,0,1,0,1,1,1,1,0
42,0,-999,2,6,1,64,3712,0,0,1,0,0,1,0,0,0,0,1,1
24,0,-999,1,5,63,69,3713,1,1,1,0,0,1,1,0,1,1,0,1
44,1,1,2,6,17,100,3714,0,0,0,0,1,1,1,1,0,0,1,0
29,0,-999,1,5,0,86,3715,1,1,1,1,0,0,0,1,1,0,0,1
40,1,2,1,6,75,50,3716,0,1,1,1,1,1,0,0,0,0,0,0
23,0,-999,2,6,25,100,3717,0,1,0,0,1,1,1,0,0,1,1,1
32,0,-999,2,6,0,82,3718,1,0,1,1,1,1,1,0,1,1,1,1
25,0,-999,2,5,3,100,3719,0,0,0,0,1,0,0,0,1,0,0,1
25,0,-999,1,6,0,81,3720,0,1,1,1,1,1,0,0,0,1,1,0
31,0,-999,1,6,0,73,3721,1,1,0,0,0,1,1,0,1,0,1,1
62,0,-999,1,6,4,97,3722,0,1,1,1,1,0,1,1,0,0,0,1
21,0,-999,2,5,0,74,3723,1,0,1,0,0,1,0,1,1,0,1,0
28,0,-999,1,6,28,75,3724,1,1,1,0,1,0,0,1,1,1,1,1
58,1,1,2,6,21,73,3725,0,0,1,1,0,1,1,1,1,0,0,1
19,0,-999,1,5,23,52,3726,1,1,1,1,1,0,0,1,0,1,0,1
28,0,-999,1,6,0,50,3727,1,1,1,0,0,0,1,1,1,1,1,0
33,1,1,1,5,0,56,3728,0,1,1,1,1,1,1,1,0,1,1,1
38,1,2,1,6,0,86,3729,1,1,1,1,1,1,0,0,0,1,1,1
40,1,1,2,6,0,84,3730,1,1,1,1,0,1,1,1,1,1,1,1
35,1,1,1,5,83,85,3731,1,0,0,0,1,1,1,0,0,0,1,1
34,0,-999,1,6,2,57,3732,1,0,0,0,1,0,1,0,0,1,1,1
23,0,-999,1,5,19,48,3733,1,1,0,1,0,1,0,0,1,1,0,1
18,0,-999,1,4,36,93,3734,0,0,0,0,0,1,0,0,1,1,1,0
33,0,-999,1,5,24,75,3735,1,1,0,0,1,1,0,1,1,1,1,0
33,1,1,1,6,58,77,3736,1,1,1,0,1,1,0,1,1,1,1,1
22,0,-999,1,5,18,76,3737,1,1,1,0,1,0,0,1,0,0,1,1
54,1,2,2,5,17,83,3738,0,1,1,0,1,0,1,0,1,1,1,1
33,0,-999,1,4,0,100,3739,1,1,0,1,1,1,1,0,1,1,0,0
20,0,-999,1,5,0,66,3740,0,1,1,1,1,0,1,1,1,0,1,1
33,0,-999,1,5,46,100,3741,1,1,1,1,0,1,1,0,0,0,0,1
24,0,-999,1,5,0,100,3742,0,0,0,1,1,0,1,0,0,1,1,1
38,1,1,1,6,0,74,3743,0,1,0,0,1,0,1,0,1,1,1,1
26,0,-999,1,5,20,70,3744,0,1,1,1,1,1,0,0,1,1,0,1
31,0,-999,2,6,0,75,3745,1,1,1,1,1,1,0,1,1,0,1,1
47,1,1,2,6,6,77,3746,0,1,0,1,1,1,1,0,1,1,0,0
22,0,-999,1,5,33,52,3747,0,1,1,1,1,1,1,1,0,1,0,0
21,0,-999,1,5,42,43,3748,0,1,0,0,1,0,1,1,0,1,1,1
27,0,-999,1,5,0,100,3749,1,1,1,1,0,0,1,1,1,0,1,0
23,0,-999,1,5,11,71,3750,1,1,1,1,1,0,1,0,1,1,0,1
26,0,-999,1,6,38,82,3751,1,1,1,0,0,0,1,1,1,1,1,1
57,1,2,1,4,48,53,3752,1,1,0,1,0,1,0,0,1,0,0,0
29,0,-999,2,5,32,100,3753,0,1,0,1,0,1,1,0,1,1,1,1
23,0,-999,2,5,0,59,3754,1,1,0,1,1,0,1,0,1,1,1,1
35,0,-999,1,6,14,48,3755,1,1,1,1,1,1,1,1,1,0,0,0
53,1,2,1,6,36,29,3756,0,1,0,1,0,0,0,1,0,1,1,0
34,1,1,1,5,1,99,3757,0,1,0,1,1,1,1,1,1,0,0,1
23,0,-999,1,5,0,69,3758,1,1,0,1,1,1,0,0,1,1,1,0
34,0,-999,2,6,0,71,3759,1,0,1,0,0,0,1,1,0,0,1,1
44,1,2,2,6,10,81,3760,0,0,1,0,0,0,1,1,0,0,1,1
24,1,1,1,4,55,73,3761,1,1,1,1,1,0,1,1,0,1,0,1
31,0,-999,2,6,39,60,3762,0,0,1,1,1,0,0,1,1,0,1,1
19,0,-999,1,4,8,78,3763,1,1,0,1,1,1,0,1,1,1,1,0
21,0,-999,2,5,82,0,3764,0,1,1,1,1,0,0,1,0,1,1,0
45,0,-999,1,6,8,16,3765,0,0,0,1,1,1,0,0,1,0,1,1
51,0,-999,1,6,63,62,3766,0,1,1,1,1,1,1,1,1,1,0,0
21,0,-999,1,3,0,78,3767,0,1,0,1,1,1,1,1,0,0,0,1
30,0,-999,1,6,0,67,3768,0,1,1,1,0,1,0,1,1,0,0,0
21,0,-999,1,5,0,40,3769,1,1,1,1,1,1,0,1,1,1,0,0
23,0,-999,1,5,23,49,3770,0,1,0,0,0,0,1,1,1,1,1,0
24,0,-999,2,5,24,50,3771,1,0,1,1,0,1,1,1,1,1,0,0
31,1,2,1,3,42,61,3772,0,0,0,0,1,0,0,1,1,1,1,0
24,0,-999,1,5,0,100,3773,1,0,1,1,1,0,1,0,1,1,1,1
23,0,-999,1,5,0,73,3774,0,1,1,1,0,1,0,0,1,1,1,0
24,0,-999,1,5,0,83,3775,0,1,0,1,1,1,0,0,1,1,0,1
22,0,-999,1,5,0,65,3776,1,1,1,0,1,1,1,0,0,0,1,1
28,0,-999,2,5,51,51,3777,0,1,1,1,0,1,1,0,0,1,1,0
22,0,-999,2,4,0,81,3778,1,0,1,1,1,1,1,1,1,1,0,1
28,0,-999,1,4,21,59,3779,0,0,1,1,0,0,1,1,1,1,1,0
23,0,-999,1,5,36,44,3780,1,1,0,0,1,0,0,1,1,0,0,1
20,0,-999,1,5,0,73,3781,1,1,0,1,0,1,0,1,1,1,1,1
21,0,-999,1,5,0,100,3782,1,1,1,1,1,1,1,1,0,1,0,0
32,0,-999,1,6,62,92,3783,1,1,1,1,1,1,0,1,1,1,1,1
38,1,1,1,6,9,94,3784,1,0,1,1,1,0,0,1,1,1,1,1
18,0,-999,1,3,0,100,3785,0,1,1,1,0,1,1,1,1,1,1,0
22,0,-999,2,5,69,51,3786,1,1,1,1,1,1,1,1,0,0,0,1
25,0,-999,2,5,100,0,3787,0,0,1,1,0,1,1,1,1,1,0,1
19,0,-999,2,5,0,100,3788,0,1,1,1,0,1,0,1,1,1,0,1
22,0,-999,1,5,15,69,3789,1,0,1,1,0,1,1,0,1,1,1,1
23,0,-999,1,5,67,78,3790,0,1,1,0,1,1,1,0,0,0,1,1
32,0,-999,1,5,0,76,3791,1,1,0,1,1,1,1,1,1,0,1,1
74,1,2,2,6,72,25,3792,0,1,1,1,1,1,1,1,1,1,0,0
28,0,-999,1,6,12,80,3793,1,1,1,1,1,1,1,0,1,0,0,1
73,1,2,1,6,0,100,3794,0,1,1,1,0,0,1,0,1,1,1,1
24,0,-999,2,6,31,69,3795,1,1,1,0,1,0,0,1,0,1,1,1
25,0,-999,2,5,6,73,3796,1,0,1,1,1,0,1,1,1,1,1,0
22,0,-999,2,4,28,82,3797,1,1,1,0,1,0,0,1,1,0,1,0
21,0,-999,2,5,20,51,3798,0,1,0,1,0,1,1,0,1,1,0,0
27,0,-999,1,6,25,61,3799,1,1,1,1,1,0,0,1,0,1,1,1
28,0,-999,2,6,78,79,3800,1,0,1,0,0,1,1,0,1,1,1,1
26,0,-999,2,5,47,48,3801,0,1,1,1,1,0,1,0,1,0,1,0
31,1,1,1,5,0,81,3802,1,1,1,1,0,0,0,1,0,0,1,0
26,0,-999,1,5,0,71,3803,1,1,1,0,0,1,1,1,1,1,1,0
31,0,-999,2,5,0,100,3804,1,0,1,1,1,0,0,1,0,1,1,0
26,0,-999,2,6,0,81,3805,0,0,1,1,0,0,0,1,1,1,0,1
52,1,2,1,6,0,86,3806,0,0,1,0,0,0,0,1,1,1,1,0
20,0,-999,2,5,0,71,3807,1,1,1,1,0,1,1,1,0,1,1,0
25,0,-999,2,4,63,0,3808,0,1,0,1,1,0,0,1,1,1,0,0
21,0,-999,1,5,0,100,3809,1,1,0,0,0,1,1,1,1,1,0,0
27,1,1,1,6,74,55,3810,1,1,0,0,0,0,1,1,0,1,1,1
24,0,-999,1,5,0,61,3811,1,1,1,0,1,1,0,0,0,1,1,0
29,0,-999,1,6,2,100,3812,1,0,0,1,0,1,1,1,1,0,1,1
31,0,-999,1,5,72,84,3813,0,1,0,1,0,0,0,0,0,1,0,0
30,0,-999,1,6,0,47,3814,1,1,1,0,1,1,1,1,1,1,0,1
24,0,-999,1,5,0,100,3815,1,0,1,1,1,1,1,1,1,1,1,1
23,0,-999,2,5,9,59,3816,1,1,0,0,1,0,1,1,1,0,0,1
29,0,-999,1,5,16,55,3817,1,1,1,1,1,1,1,0,1,0,1,0
27,0,-999,1,5,27,47,3818,1,1,0,0,1,1,1,0,0,1,1,0
26,0,-999,1,6,0,100,3819,1,0,0,1,1,0,1,1,1,1,1,0
23,0,-999,1,5,8,100,3820,0,1,0,0,1,0,1,0,1,0,1,1
23,0,-999,1,5,67,63,3821,0,1,1,1,1,1,1,1,1,0,1,0
20,0,-999,1,5,51,51,3822,0,0,1,1,1,0,1,1,0,0,1,1
32,1,1,1,6,0,87,3823,0,1,0,1,1,1,0,0,1,1,0,1
18,0,-999,1,5,19,87,3824,1,1,1,1,0,1,1,0,1,1,1,0
21,0,-999,1,5,13,100,3825,0,1,0,1,1,0,1,1,1,0,1,1
